일반교양,EGC7105-01,패션그리고미술관,3,김희라,"월4.0-5.0/12:00-13:30,수3.0-4.0/11:00-12:30"
일반교양,EGC7106-01,방송댄스,1,문연주,화4.0-5.5/12:00-14:00
일반교양,EGC9003-01,예술과경영의만남,2,정달영,*
일반교양,GCR7001-01,세계음식의문화적이해,3,이심열,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00"
일반교양,GCR7002-01,EnglishThroughDrama,3,스티븐쿤스,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00"
일반교양,DEC1077-01,직무이해와기업분석,2,오준일,월8.5-10.0/16:30-18:25
일반교양,DEC1077-02,직무이해와기업분석,2,이소은,월8.5-10.0/16:30-18:25
일반교양,DEV1003-01,취업실전전략,2,우혜인,화6.0-7.5/14:00-16:00
일반교양,DEV1003-02,취업실전전략,2,오준일,수8.0-9.5/16:00-18:00
일반교양,DEV1003-03,취업실전전략,2,심태은,목8.5-10.0/16:30-18:25
일반교양,DEV1003-04,취업실전전략,2,김수현,금6.0-7.5/14:00-16:00
일반교양,DEV1003-05,취업실전전략,2,강창호,화6.0-7.5/14:00-16:00
일반교양,DEV1032-01,대학생의 자기주도적 학습전략,2,하오선,화7.5-9.0/15:30-17:30
일반교양,DEV1055-01,소셜벤처,3,이창영,화10.0-12.5/18:00-20:30
일반교양,DEV1055-02,소셜벤처,3,이창영,수10.0-12.5/18:00-20:30
일반교양,DEV1063-01,비즈니스실무론,2,김유천,화4.0-5.5/12:00-14:00
일반교양,DEV1065-01,창의적기획과문제해결,2,임윤서,화8.0-9.5/16:00-18:00
일반교양,DEV1065-02,창의적기획과문제해결,2,임윤서,수8.0-9.5/16:00-18:00
일반교양,DEV1066-02,코칭리더십,2,이송이,수3.0-4.5/11:00-13:00
일반교양,DEV1067-01,자기주도학습으로가는유학생학습전략,2,이선영,금6.0-7.5/14:00-16:00
일반교양,DEV1067-02,자기주도학습으로가는유학생학습전략,2,이선영,월8.0-9.5/16:00-18:00
일반교양,DEV1067-03,자기주도학습으로가는유학생학습전략,2,나윤주,금6.0-7.5/14:00-16:00
일반교양,DEV1072-01,도석완씨와함께하는도서관지식여행,1,오병욱,수6.0-6.5/14:00-15:00
일반교양,DEV1073-01,기업실무기초(인사),2,허훈,수6.0-7.5/14:00-16:00
일반교양,DEV1074-01,공감의리더십,2,임윤서,화6.0-7.5/14:00-16:00
일반교양,DEV1075-01,글로벌리더십,2,김유천,월4.0-5.5/12:00-14:00
일반교양,DEV1076-01,비전설정과커리어플래닝,2,문재영,화8.0-9.5/16:00-18:00
일반교양,DEV1076-02,비전설정과커리어플래닝,2,이소은,화8.0-9.5/16:00-18:00
일반교양,DEV1078-01,스타트업과진로탐색,2,김기홍,화6.0-7.5/14:00-16:00
일반교양,DEV1078-02,스타트업과진로탐색,2,성창수,월6.0-7.5/14:00-16:00
일반교양,DEV1078-03,스타트업과진로탐색,2,이종범,월6.0-7.5/14:00-16:00
일반교양,DEV1080-01,스타트업과크라우드펀딩,3,조한준,수6.0-8.5/14:00-17:00
일반교양,DEV1081-01,소셜벤처프로젝트,3,이창영,목10.0-12.5/18:00-20:30
일반교양,DEV1082-01,스타트업시뮬레이션,3,한규동,월10.0-12.5/18:00-20:30
일반교양,DEV11079-01,실전창업과상권분석,2,이지연,목4.0-5.5/12:00-14:00
일반교양,EGC5003-01,4차 산업혁명과 드론 디자인,3,이석주,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC5005-01,"4차산업혁명시대,삶의 변화와 불교휴머니티",3,장미란,화7.0-9.5/15:00-18:00
일반교양,EGC5007-01,4차 산업혁명 이해와 철학,3,김명식,"수4.5-5.5/12:30-14:00,금4.0-5.0/12:00-13:30"
일반교양,EGC5011-01,"로봇의 행복, 인간의 행복",3,김진선,"수8.0-9.0/16:00-17:30,금8.0-9.0/16:00-17:30"
일반교양,EGC5013-01,마케팅 에스노그라피와 빅데이터 기반 디자인씽킹,1,이수현,*
일반교양,EGC5016-01,융합의 이해와 화쟁형 인재,1,이강우,*
일반교양,EGC5018-01,색채와 과학,3,홍성규,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC5021-01,레트로 동아시아의 건축공간과 신화,3,이석주,"월4.0-5.0/12:00-13:30,수3.0-4.0/11:00-12:30"
일반교양,EGC5023-01,언택트(Untact) 사회와 문화다양성,3,서은숙,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00"
일반교양,EGC5024-01,미래기술문명사회에서 호모루덴스들의 놀이여행,3,장미란,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC5025-01,말은 마음이 지은 집,3,윤영도,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC5026-01,빅데이터를 활용한 비언어적 의사소통 이해,3,정원일,"월4.0-5.0/12:00-13:30,수3.0-4.0/11:00-12:30"
일반교양,EGC5027-01,콘텐츠 기획을 위한 스토리텔링,3,김세연,"월8.5-9.5/16:30-18:00,수6.0-7.0/14:00-15:30"
일반교양,EGC5028-01,지구시민과 다큐멘터리,3,박종호,월2.0-4.5/10:00-13:00
일반교양,EGC5029-01,도시에서 생태적으로 살아가기,3,오충현,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC5030-01,융합콘텐츠산업과 캐릭터,3,이영숙,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30"
일반교양,EGC5031-01,한류 문화콘텐츠 리터러쉬,3,김수경,"월3.0-4.0/11:00-12:30,수3.0-4.0/11:00-12:30"
일반교양,EGC5032-01,융합적 화법과 토론기술,3,김미숙,수6.0-8.5/14:00-17:00
일반교양,EGC5033-01,데이터프로그래밍기초와실습,3,백순욱,"화4.0-5.5/12:00-14:00,목4.0-5.5/12:00-14:00"
일반교양,EGC5035-01,테마로읽는몸과세계,3,김성규,"화6.0-7.0/14:00-15:30,목6.0-7.0/14:00-15:30"
일반교양,EGC9018-01,디지털기술과미래역량,3,한송이,수5.5-8.0/13:30-16:30
일반교양,GCR4004-01,종교와과학,3,한수진,"수4.5-5.5/12:30-14:00,금4.0-5.0/12:00-13:30"
